Driver,LapTime
NOR,96.47
NOR,91.43
NOR,126.593
NOR,107.127
NOR,117.302
NOR,101.839
NOR,90.649
NOR,139.366
NOR,100.943
NOR,93.066
NOR,107.381
NOR,132.301
VER,92.891
VER,136.201
VER,99.639
VER,108.288
VER,92.192
VER,146.851
VER,91.509
VER,112.297
VER,96.078
VER,95.707
VER,96.069
VER,99.207
VER,98.655
VER,97.088
VER,96.47
VER,96.122
VER,96.129
VER,95.844
VER,97.074
VER,96.662
VER,96.011
VER,96.021
VER,115.867
VER,142.386
BOR,112.821
BOR,113.198
BOR,140.24
BOR,92.072
BOR,129.459
BOR,91.933
BOR,132.596
BOR,144.363
HAD,92.625
HAD,149.492
HAD,111.879
HAD,92.407
HAD,124.338
HAD,144.325
HAD,92.335
HAD,113.013
HAD,91.759
HAD,127.514
HAD,91.886
HAD,110.129
HAD,96.143
HAD,99.855
HAD,95.798
HAD,95.85
HAD,97.8
HAD,99.22
HAD,96.198
HAD,96.161
HAD,96.002
HAD,98.495
HAD,130.387
GAS,93.964
GAS,137.183
GAS,93.518
GAS,134.423
GAS,92.894
GAS,138.73
GAS,118.693
GAS,92.395
GAS,112.114
GAS,91.959
GAS,137.441
GAS,128.543
GAS,91.734
GAS,107.693
GAS,96.178
GAS,96.038
GAS,96.318
GAS,95.93
GAS,95.909
GAS,96.395
GAS,96.096
GAS,97.52
GAS,95.782
GAS,119.238
PER,93.786
PER,136.994
PER,93.689
PER,119.367
PER,98.115
PER,97.904
PER,98.173
PER,98.476
PER,98.076
PER,130.856
ANT,91.738
ANT,149.152
ANT,91.174
ANT,136.958
ANT,91.397
ANT,90.225
ANT,120.311
ANT,90.557
ANT,112.852
ANT,94.538
ANT,94.793
ANT,94.557
ANT,94.496
ANT,95.276
ANT,102.073
ANT,94.15
ANT,95.65
ANT,96.988
ANT,127.496
ALO,96.581
ALO,144.089
ALO,114.369
ALO,142.592
ALO,95.736
ALO,119.484
ALO,95.379
ALO,112.762
ALO,94.705
ALO,110.438
ALO,93.812
ALO,118.119
ALO,93.596
ALO,116.517
ALO,98.628
ALO,98.27
ALO,98.68
ALO,98.643
ALO,120.644
LEC,92.891
LEC,126.685
LEC,91.745
LEC,141.275
LEC,91.019
LEC,122.618
LEC,107.909
LEC,90.846
LEC,100.224
LEC,91.126
LEC,132.331
LEC,137.667
LEC,104.904
LEC,94.979
LEC,99.163
LEC,95.606
LEC,95.204
LEC,95.281
LEC,95.494
LEC,96.389
LEC,95.141
LEC,127.737
LEC,149.073
STR,96.394
STR,130.485
STR,95.097
STR,136.875
STR,94.988
STR,118.364
STR,94.947
STR,111.848
STR,94.1
STR,145.25
STR,133.091
STR,93.951
STR,129.431
STR,98.382
STR,97.948
STR,126.081
STR,145.698
ALB,93.511
ALB,136.987
ALB,113.688
ALB,93.295
ALB,92.735
ALB,134.519
ALB,92.722
ALB,112.299
ALB,91.496
ALB,130.687
ALB,124.511
ALB,115.061
ALB,96.893
ALB,97.041
ALB,97.79
ALB,97.218
ALB,97.369
ALB,97.377
ALB,97.248
ALB,97.074
ALB,97.22
ALB,108.595
ALB,119.139
ALB,125.523
HUL,92.933
HUL,143.067
HUL,92.604
HUL,131.525
HUL,92.129
HUL,117.192
HUL,91.508
HUL,143.251
HUL,91.441
HUL,112.769
HUL,96.441
HUL,96.201
HUL,95.847
HUL,96.445
HUL,96.716
HUL,97.257
HUL,99.551
HUL,117.397
HUL,94.701
HUL,94.924
HUL,95.618
HUL,118.394
LAW,93.206
LAW,142.086
LAW,92.571
LAW,119.173
LAW,119.846
LAW,123.178
LAW,92.102
LAW,117.424
LAW,91.694
LAW,122.518
LAW,114.916
LAW,91.59
LAW,118.674
LAW,117.405
LAW,96.589
LAW,96.91
LAW,97.162
LAW,96.964
LAW,104.448
LAW,96.55
LAW,98.033
LAW,96.585
LAW,97.047
LAW,138.974
OCO,94.368
OCO,141.115
OCO,93.643
OCO,127.777
OCO,93.097
OCO,126.81
OCO,92.991
OCO,112.371
OCO,91.908
OCO,133.695
OCO,91.532
OCO,118.202
OCO,96.705
OCO,96.615
OCO,96.421
OCO,96.409
OCO,96.17
OCO,95.989
OCO,96.0
OCO,95.927
OCO,99.891
OCO,95.813
OCO,95.854
OCO,132.926
COL,93.891
COL,117.294
COL,93.007
COL,140.499
COL,93.075
COL,114.439
COL,92.438
COL,126.687
COL,92.644
COL,106.278
COL,96.523
COL,96.538
COL,96.563
COL,96.758
COL,96.893
COL,97.046
COL,97.133
COL,96.916
COL,97.085
COL,96.454
COL,122.869
COL,143.626
HAM,93.306
HAM,91.976
HAM,91.543
HAM,126.934
HAM,91.28
HAM,109.826
HAM,91.14
HAM,148.372
HAM,116.073
HAM,90.98
HAM,101.066
HAM,95.39
HAM,98.653
HAM,117.3
HAM,95.751
HAM,96.487
HAM,96.424
HAM,100.329
HAM,132.005
SAI,93.988
SAI,123.546
SAI,92.987
SAI,128.074
SAI,93.341
SAI,118.911
SAI,92.635
SAI,109.09
SAI,91.608
SAI,143.594
SAI,103.72
SAI,97.078
SAI,104.774
SAI,97.809
SAI,96.977
SAI,97.378
SAI,97.461
SAI,97.066
SAI,99.605
SAI,103.606
SAI,97.052
SAI,101.53
SAI,118.979
SAI,124.403
RUS,91.568
RUS,127.839
RUS,91.401
RUS,144.714
RUS,91.136
RUS,114.279
RUS,111.074
RUS,90.338
RUS,139.894
RUS,147.672
RUS,90.361
RUS,105.68
RUS,94.652
RUS,94.454
RUS,95.498
RUS,94.894
RUS,95.487
RUS,94.943
RUS,95.215
RUS,98.244
RUS,117.033
RUS,148.107
BOT,95.107
BOT,127.85
BOT,94.478
BOT,131.611
BOT,94.377
BOT,125.286
BOT,92.615
BOT,143.641
BOT,149.895
BOT,93.235
BOT,121.005
BOT,97.583
BOT,97.668
BOT,97.942
BOT,98.126
BOT,97.82
BOT,98.209
BOT,98.054
BOT,98.106
BOT,98.0
BOT,98.242
BOT,98.086
BOT,128.631
BOT,149.706
PIA,93.235
PIA,124.558
PIA,91.495
PIA,132.178
PIA,91.067
PIA,120.672
PIA,90.133
PIA,133.508
PIA,90.449
PIA,118.324
PIA,139.81
PIA,90.797
PIA,105.244
PIA,94.875
PIA,95.284
PIA,95.464
PIA,97.184
PIA,96.152
PIA,96.547
PIA,96.51
PIA,95.379
PIA,97.026
PIA,115.799
PIA,128.197
BEA,94.035
BEA,93.711
BEA,141.715
BEA,93.208
BEA,113.489
BEA,91.78
BEA,91.498
BEA,106.298
BEA,96.425
BEA,96.357
BEA,96.037
BEA,96.354
BEA,96.366
BEA,96.184
BEA,96.312
BEA,96.031
BEA,96.131
BEA,96.156
BEA,97.155
BEA,127.897
BEA,137.323
