Driver,LapTime
NOR,94.595
NOR,124.621
NOR,93.151
NOR,142.135
NOR,104.45
NOR,92.517
NOR,123.332
NOR,92.276
NOR,114.351
NOR,109.156
NOR,91.798
NOR,114.276
NOR,94.355
NOR,94.506
NOR,93.726
NOR,93.965
NOR,128.258
VER,94.089
VER,117.236
VER,93.362
VER,114.111
VER,148.669
VER,93.292
VER,110.238
VER,92.457
VER,118.928
VER,146.812
VER,92.74
VER,107.391
VER,96.602
VER,97.031
VER,96.614
VER,96.941
VER,96.447
VER,96.316
VER,97.698
VER,96.76
VER,96.839
VER,96.408
VER,119.414
BOR,117.479
BOR,97.444
BOR,111.061
BOR,95.009
BOR,118.162
BOR,93.844
BOR,114.002
BOR,93.073
BOR,108.785
BOR,104.72
BOR,93.046
BOR,118.053
BOR,92.759
BOR,146.155
BOR,104.17
BOR,95.317
BOR,94.766
BOR,97.132
BOR,94.631
BOR,95.935
BOR,95.278
BOR,122.186
HAD,94.508
HAD,132.575
HAD,93.693
HAD,147.865
HAD,112.988
HAD,92.87
HAD,125.358
HAD,147.8
HAD,100.978
HAD,92.803
HAD,135.479
HAD,92.996
HAD,116.406
HAD,97.829
HAD,97.578
HAD,97.355
HAD,105.676
HAD,101.101
HAD,144.553
HAD,97.649
HAD,97.128
HAD,102.648
HAD,130.886
GAS,96.409
GAS,127.252
GAS,94.237
GAS,128.659
GAS,141.792
GAS,93.816
GAS,127.506
GAS,93.609
GAS,118.273
GAS,93.996
GAS,132.386
GAS,137.617
GAS,92.978
GAS,96.903
GAS,98.272
GAS,97.367
GAS,98.308
GAS,97.46
GAS,98.292
GAS,134.967
PER,98.511
PER,118.594
PER,96.438
PER,122.98
PER,143.9
PER,95.461
PER,122.821
PER,94.37
PER,139.579
PER,94.221
PER,111.284
PER,98.002
PER,98.509
PER,98.554
PER,108.595
ANT,108.692
ANT,94.644
ANT,131.772
ANT,116.147
ANT,92.958
ANT,126.504
ANT,92.304
ANT,129.682
ANT,92.032
ANT,138.209
ANT,91.692
ANT,140.065
ANT,101.962
ANT,96.164
ANT,95.812
ANT,97.361
ANT,97.081
ANT,95.562
ANT,95.676
ANT,99.921
ANT,126.644
LEC,97.246
LEC,94.511
LEC,134.235
LEC,92.833
LEC,125.071
LEC,92.26
LEC,119.351
LEC,140.903
LEC,110.679
LEC,107.813
LEC,144.378
LEC,105.388
LEC,112.134
LEC,91.955
LEC,111.682
LEC,95.074
LEC,95.216
LEC,96.18
LEC,96.053
LEC,107.878
LEC,148.686
STR,102.445
STR,123.015
STR,98.307
STR,121.316
STR,97.128
STR,132.222
STR,96.939
STR,142.833
STR,123.919
STR,98.877
STR,112.795
STR,113.376
STR,95.769
STR,129.047
STR,95.294
STR,138.248
STR,143.69
ALB,95.486
ALB,112.059
ALB,94.243
ALB,128.597
ALB,125.662
ALB,102.176
ALB,96.16
ALB,121.776
ALB,93.886
ALB,114.969
ALB,117.591
ALB,93.791
ALB,147.478
ALB,93.697
ALB,124.367
ALB,124.21
HUL,95.725
HUL,123.44
HUL,94.737
HUL,141.249
HUL,94.079
HUL,111.563
HUL,93.077
HUL,147.347
HUL,92.798
