Driver,LapTime
NOR,91.362
NOR,79.04
NOR,75.176
NOR,86.062
NOR,74.375
NOR,98.464
NOR,74.174
NOR,117.602
NOR,90.645
NOR,78.754
NOR,74.415
NOR,85.834
NOR,74.262
NOR,88.925
NOR,74.006
NOR,86.092
NOR,80.936
NOR,81.216
NOR,103.141
NOR,76.256
NOR,137.154
GAS,91.851
GAS,91.372
GAS,76.811
GAS,75.282
GAS,105.644
GAS,85.838
GAS,74.522
GAS,98.435
GAS,74.737
GAS,102.489
GAS,74.48
GAS,99.371
GAS,86.608
GAS,75.129
GAS,86.781
GAS,91.239
GAS,82.817
GAS,75.093
GAS,136.162
PER,92.064
PER,83.413
PER,89.814
PER,82.894
PER,75.755
PER,85.201
PER,77.663
PER,75.355
PER,108.105
PER,93.711
PER,83.246
PER,144.276
PER,78.597
PER,74.945
PER,136.379
ANT,88.317
ANT,87.045
ANT,74.222
ANT,108.36
ANT,73.374
ANT,114.981
ANT,87.04
ANT,73.137
ANT,91.976
ANT,77.027
ANT,89.982
ANT,84.298
ANT,78.443
ANT,72.72
ANT,95.385
ANT,86.875
ANT,72.935
ANT,96.083
ANT,138.424
ALO,89.244
ALO,81.963
ALO,76.954
ALO,86.096
ALO,81.219
ALO,76.401
ALO,93.277
ALO,83.731
ALO,96.034
ALO,76.412
ALO,89.459
ALO,88.641
ALO,76.529
ALO,94.61
ALO,81.397
ALO,85.656
ALO,76.219
ALO,86.881
ALO,92.111
ALO,82.582
ALO,75.567
ALO,142.865
LEC,97.652
LEC,83.184
LEC,75.184
LEC,81.509
LEC,76.505
LEC,75.118
LEC,76.759
LEC,76.107
LEC,106.541
LEC,96.468
LEC,73.748
LEC,110.466
LEC,73.981
LEC,103.186
LEC,73.355
LEC,104.849
LEC,116.711
LEC,89.938
LEC,83.383
LEC,73.394
LEC,89.495
LEC,79.184
LEC,75.901
LEC,104.803
LEC,73.047
LEC,95.909
LEC,77.904
LEC,75.313
LEC,139.984
STR,94.714
STR,88.066
STR,77.774
STR,77.729
STR,104.677
STR,77.334
STR,95.981
STR,93.839
STR,77.226
STR,94.469
STR,99.835
STR,87.922
STR,83.06
STR,76.355
STR,94.625
STR,75.921
STR,94.238
STR,80.042
ALB,93.749
ALB,81.37
ALB,75.493
ALB,99.976
ALB,75.245
ALB,104.614
ALB,86.625
ALB,74.801
ALB,99.085
ALB,80.9
ALB,105.682
ALB,75.089
ALB,99.302
ALB,87.683
ALB,93.942
ALB,93.254
ALB,87.571
ALB,92.095
ALB,79.229
ALB,126.194
ALB,118.67
HUL,94.735
HUL,83.117
HUL,74.983
HUL,101.225
HUL,74.653
HUL,103.566
HUL,74.459
HUL,106.224
HUL,89.048
HUL,74.826
HUL,91.286
HUL,82.005
HUL,74.218
HUL,105.333
HUL,74.05
HUL,90.792
HUL,81.454
HUL,74.311
HUL,140.102
VER,88.612
VER,80.373
VER,74.509
VER,74.524
VER,88.959
VER,83.52
VER,73.98
VER,88.187
VER,73.969
VER,87.123
VER,91.283
VER,73.909
VER,89.77
VER,85.303
VER,73.662
VER,96.035
VER,78.976
VER,73.683
VER,137.716
LAW,91.258
LAW,77.223
LAW,75.509
LAW,92.31
LAW,75.479
LAW,115.742
LAW,90.822
LAW,74.975
LAW,93.908
LAW,86.596
LAW,82.641
LAW,74.587
LAW,97.098
LAW,82.711
LAW,96.201
LAW,84.215
LAW,75.678
LAW,113.515
LAW,84.784
LAW,77.275
LAW,90.686
LAW,76.584
LAW,130.298
OCO,97.003
OCO,82.669
OCO,76.223
OCO,92.774
OCO,75.331
OCO,104.782
OCO,83.811
OCO,74.864
OCO,91.052
OCO,74.613
OCO,103.364
OCO,75.631
OCO,91.386
OCO,81.824
OCO,74.584
OCO,90.347
OCO,74.278
OCO,91.345
OCO,86.447
OCO,76.316
OCO,138.552
LIN,102.213
LIN,79.867
LIN,75.57
LIN,119.33
LIN,88.284
LIN,75.21
LIN,105.533
LIN,93.346
LIN,75.44
LIN,110.518
LIN,106.457
LIN,92.831
LIN,80.442
LIN,74.918
LIN,107.245
LIN,75.316
LIN,92.181
LIN,79.905
LIN,75.281
LIN,146.988
COL,100.883
COL,89.111
COL,78.019
COL,76.317
COL,99.284
COL,75.83
COL,103.642
COL,76.96
COL,98.882
COL,75.182
COL,106.597
COL,75.713
COL,94.466
COL,75.466
COL,100.13
COL,90.997
COL,83.674
COL,75.179
COL,119.73
HAM,99.13
HAM,82.231
HAM,75.246
HAM,111.026
HAM,84.178
HAM,74.39
HAM,109.319
HAM,96.551
HAM,84.608
HAM,74.003
HAM,78.935
HAM,75.747
HAM,75.422
HAM,75.512
HAM,75.358
HAM,75.61
HAM,107.757
HAM,107.766
HAM,100.69
HAM,80.104
HAM,93.751
HAM,88.726
HAM,85.698
HAM,73.051
HAM,93.959
HAM,88.328
HAM,124.339
BOR,95.547
BOR,81.824
BOR,75.37
BOR,98.783
BOR,85.32
BOR,75.075
BOR,108.868
BOR,89.743
BOR,74.781
BOR,94.946
BOR,74.129
BOR,102.389
BOR,89.345
BOR,75.029
BOR,95.87
BOR,74.185
BOR,93.977
BOR,90.959
BOR,76.376
BOR,73.82
BOR,89.834
BOR,88.102
BOR,74.639
BOR,133.923
SAI,91.275
SAI,88.403
SAI,79.087
SAI,75.386
SAI,104.347
SAI,91.324
SAI,74.798
SAI,104.179
SAI,94.21
SAI,86.695
SAI,75.138
SAI,102.889
SAI,75.107
SAI,104.095
SAI,87.9
SAI,74.932
SAI,95.305
SAI,82.08
SAI,83.502
SAI,93.984
SAI,79.006
SAI,74.336
SAI,127.271
HAD,88.393
HAD,80.409
HAD,74.793
HAD,74.613
HAD,116.437
HAD,90.448
HAD,74.404
HAD,87.099
HAD,74.233
HAD,84.839
HAD,75.992
HAD,75.596
HAD,81.225
HAD,75.719
HAD,90.543
