Driver,LapTime
NOR,109.93
NOR,80.851
NOR,80.322
NOR,77.18
NOR,97.787
NOR,78.984
NOR,79.513
NOR,76.487
NOR,84.034
NOR,76.016
NOR,89.265
NOR,79.153
NOR,77.476
NOR,102.891
NOR,81.391
NOR,81.316
NOR,81.718
NOR,75.291
NOR,85.873
NOR,75.392
NOR,90.914
NOR,102.694
NOR,129.629
GAS,98.098
GAS,83.153
GAS,80.387
GAS,79.489
GAS,78.683
GAS,99.572
GAS,78.1
GAS,77.336
GAS,100.844
GAS,82.623
GAS,77.361
GAS,77.027
GAS,97.008
GAS,76.727
GAS,90.371
GAS,83.59
GAS,85.519
GAS,76.844
GAS,91.912
GAS,81.797
GAS,76.292
GAS,110.234
GAS,76.278
GAS,91.686
GAS,75.828
GAS,91.253
GAS,81.958
GAS,104.439
GAS,122.991
PER,101.299
PER,83.003
PER,80.034
PER,90.302
PER,77.717
PER,86.614
PER,79.192
PER,77.419
PER,77.295
PER,81.587
PER,102.863
PER,142.376
PER,90.576
PER,77.337
PER,95.535
PER,76.966
PER,90.018
PER,94.014
PER,99.102
PER,76.621
PER,99.828
PER,76.17
PER,104.387
PER,122.658
ANT,107.376
ANT,80.184
ANT,78.054
ANT,80.274
ANT,81.106
ANT,76.743
ANT,91.426
ANT,79.148
ANT,75.764
ANT,90.766
ANT,75.436
ANT,92.311
ANT,86.338
ANT,75.478
ANT,91.529
ANT,91.027
ANT,74.537
ANT,98.73
ANT,74.785
ANT,95.928
ANT,78.716
ANT,77.349
ANT,78.032
ANT,76.855
ANT,78.284
ANT,105.735
ANT,135.949
ALO,100.195
ALO,80.623
ALO,79.282
ALO,95.446
ALO,79.155
ALO,78.65
ALO,77.763
ALO,94.66
ALO,81.544
ALO,94.159
ALO,90.13
ALO,83.61
ALO,77.245
ALO,97.047
ALO,87.986
ALO,76.678
ALO,85.548
ALO,86.288
LEC,134.473
LEC,81.487
LEC,77.72
LEC,137.543
LEC,103.563
LEC,81.146
LEC,81.839
LEC,80.242
LEC,75.06
LEC,92.974
LEC,83.128
LEC,75.243
LEC,74.928
LEC,104.884
LEC,81.475
LEC,84.167
LEC,85.745
LEC,75.121
LEC,98.251
LEC,74.749
LEC,91.681
LEC,88.431
LEC,90.377
LEC,73.978
LEC,100.984
LEC,84.314
LEC,105.541
LEC,134.219
STR,92.786
STR,81.134
STR,79.443
STR,78.707
STR,78.29
STR,92.572
STR,78.175
STR,88.229
STR,104.78
STR,86.394
STR,77.556
STR,92.735
STR,78.989
ALB,101.454
ALB,83.454
ALB,79.924
ALB,78.569
ALB,78.12
ALB,77.644
ALB,94.845
ALB,86.506
ALB,79.937
ALB,78.79
ALB,80.46
ALB,85.306
ALB,78.143
ALB,77.751
ALB,101.163
ALB,81.714
ALB,77.871
ALB,78.223
ALB,95.991
ALB,77.539
ALB,99.292
ALB,83.993
ALB,75.989
ALB,93.022
ALB,76.049
ALB,98.008
ALB,84.872
ALB,90.467
ALB,107.236
ALB,122.929
HUL,101.754
HUL,81.371
HUL,77.734
HUL,98.616
HUL,86.044
HUL,76.781
HUL,94.854
HUL,76.513
HUL,76.269
HUL,104.912
HUL,90.253
HUL,78.273
HUL,96.395
HUL,144.167
HUL,81.626
HUL,75.851
HUL,93.858
HUL,75.343
HUL,97.054
HUL,86.777
HUL,84.965
HUL,75.487
HUL,97.312
HUL,123.171
VER,96.109
VER,80.68
VER,78.119
VER,77.353
VER,76.473
VER,75.977
VER,81.36
VER,75.91
VER,108.282
VER,76.198
VER,91.543
VER,82.013
VER,75.926
VER,81.725
VER,90.839
VER,82.707
VER,81.107
VER,74.938
VER,74.784
VER,97.644
VER,74.491
VER,93.165
VER,76.387
LAW,100.174
LAW,93.843
LAW,80.451
LAW,78.727
LAW,78.557
LAW,100.268
LAW,78.19
LAW,104.285
LAW,77.857
LAW,104.893
LAW,114.116
LAW,107.237
LAW,80.741
LAW,77.238
LAW,95.73
LAW,93.344
LAW,77.109
LAW,90.634
LAW,79.38
LAW,97.783
LAW,76.431
LAW,81.691
LAW,97.349
LAW,85.471
LAW,80.114
LAW,101.391
LAW,142.092
OCO,106.779
OCO,84.298
OCO,80.933
OCO,84.051
OCO,78.947
OCO,84.664
OCO,78.8
OCO,88.9
OCO,82.657
OCO,77.867
OCO,92.549
OCO,80.426
OCO,77.703
OCO,97.871
OCO,80.322
OCO,77.769
OCO,87.938
OCO,77.61
OCO,103.057
OCO,81.865
OCO,77.092
OCO,76.435
OCO,103.848
OCO,80.379
OCO,76.333
OCO,96.052
OCO,97.407
OCO,144.726
LIN,108.098
LIN,84.997
LIN,83.667
LIN,81.611
LIN,91.702
LIN,78.242
LIN,97.102
LIN,78.28
LIN,116.755
LIN,86.099
LIN,94.634
LIN,77.786
LIN,97.686
LIN,77.67
LIN,89.878
LIN,79.903
LIN,77.368
LIN,90.539
LIN,77.356
LIN,76.798
LIN,94.367
LIN,80.117
LIN,76.794
LIN,108.439
LIN,88.442
LIN,76.389
LIN,104.737
LIN,76.552
LIN,90.93
LIN,125.316
COL,101.114
COL,86.305
COL,79.93
COL,78.536
COL,97.318
COL,79.549
COL,78.505
COL,77.9
COL,119.555
COL,79.018
COL,77.762
COL,77.698
COL,104.445
COL,78.939
COL,78.195
COL,104.619
COL,79.111
COL,78.37
COL,89.957
COL,77.98
COL,90.65
COL,76.341
COL,96.12
COL,87.329
COL,76.189
COL,104.721
COL,76.507
COL,95.676
COL,128.531
HAM,103.596
HAM,79.737
HAM,87.244
HAM,75.892
HAM,90.855
HAM,75.617
HAM,97.676
HAM,88.457
HAM,88.398
HAM,80.659
HAM,108.165
HAM,106.738
HAM,100.37
HAM,98.806
HAM,75.11
HAM,110.937
HAM,98.577
HAM,90.889
HAM,90.172
HAM,83.096
HAM,74.204
HAM,120.453
HAM,106.71
HAM,98.895
HAM,137.012
BOR,112.77
BOR,84.353
BOR,80.179
BOR,78.516
BOR,102.147
BOR,78.583
BOR,90.28
BOR,78.393
BOR,106.403
BOR,77.911
BOR,105.572
BOR,78.126
BOR,94.114
BOR,77.26
BOR,101.808
BOR,76.999
BOR,91.934
BOR,81.583
BOR,76.261
BOR,93.633
BOR,76.439
BOR,104.417
BOR,75.848
BOR,99.54
BOR,75.75
BOR,106.695
BOR,130.031
SAI,96.131
SAI,84.178
SAI,82.339
SAI,80.942
SAI,81.987
SAI,78.022
SAI,101.262
SAI,81.331
SAI,81.803
SAI,85.408
SAI,83.703
SAI,85.163
SAI,77.683
SAI,87.064
SAI,77.656
SAI,90.811
SAI,76.884
SAI,93.378
SAI,81.072
SAI,80.304
SAI,82.786
SAI,88.255
SAI,76.041
SAI,104.831
SAI,79.315
SAI,97.462
SAI,130.479
HAD,104.803
HAD,81.695
HAD,79.907
HAD,84.02
HAD,80.158
HAD,76.568
HAD,91.304
HAD,76.815
HAD,90.785
HAD,76.538
HAD,88.416
HAD,76.148
RUS,96.198
RUS,84.699
RUS,78.985
RUS,100.433
RUS,84.062
RUS,77.484
RUS,97.923
RUS,85.172
RUS,89.782
RUS,83.727
RUS,76.714
RUS,97.85
RUS,95.496
RUS,75.619
RUS,98.529
RUS,75.008
RUS,101.086
RUS,92.653
RUS,88.203
RUS,85.174
RUS,74.983
RUS,111.115
RUS,94.356
RUS,92.501
RUS,128.597
BOT,101.371
BOT,91.14
BOT,81.225
BOT,79.23
BOT,94.444
BOT,78.829
BOT,103.548
BOT,114.647
BOT,86.902
BOT,78.174
BOT,104.832
BOT,96.16
BOT,77.943
BOT,95.792
BOT,93.985
BOT,82.15
BOT,77.573
BOT,101.515
BOT,99.083
BOT,77.46
BOT,105.174
BOT,112.643
BOT,87.653
BOT,130.117
PIA,106.498
PIA,80.995
PIA,78.409
PIA,76.931
PIA,128.501
PIA,106.004
PIA,77.36
PIA,94.174
PIA,76.996
PIA,76.664
PIA,95.222
PIA,76.457
PIA,122.058
PIA,91.499
PIA,86.77
PIA,75.892
PIA,99.943
PIA,100.252
PIA,91.753
PIA,76.224
PIA,98.47
PIA,80.755
PIA,75.565
PIA,108.304
PIA,137.853
BEA,102.318
BEA,89.561
BEA,81.296
BEA,83.474
BEA,78.709
BEA,90.365
BEA,110.442
BEA,86.829
BEA,84.068
BEA,77.592
BEA,98.207
BEA,77.245
BEA,86.155
BEA,98.687
BEA,87.195
BEA,87.167
BEA,76.996
BEA,96.282
BEA,82.466
BEA,76.301
BEA,98.257
BEA,76.292
BEA,104.556
BEA,104.789
BEA,88.252
BEA,96.461
BEA,139.078
