Driver,LapTime
NOR,85.952
NOR,98.255
NOR,96.899
NOR,82.712
NOR,83.473
NOR,82.69
NOR,83.03
NOR,116.751
NOR,104.336
NOR,81.94
NOR,106.937
NOR,80.794
NOR,116.348
NOR,110.04
NOR,80.95
NOR,105.89
NOR,84.917
NOR,83.385
NOR,82.989
NOR,95.888
NOR,92.487
NOR,88.124
NOR,83.604
NOR,85.274
VER,107.564
VER,82.21
VER,121.533
VER,81.08
VER,107.397
VER,100.261
VER,80.366
VER,84.588
VER,88.706
VER,84.918
BOR,96.609
BOR,83.007
BOR,133.666
BOR,112.487
BOR,102.132
BOR,81.99
BOR,129.047
BOR,105.317
BOR,81.668
BOR,89.097
BOR,81.921
BOR,128.453
BOR,134.238
BOR,88.289
BOR,86.275
BOR,85.915
BOR,85.397
BOR,85.884
BOR,110.402
BOR,91.203
BOR,101.805
BOR,95.28
HAD,120.376
HAD,82.211
HAD,81.702
HAD,145.454
HAD,116.055
HAD,120.164
HAD,81.579
HAD,120.62
HAD,80.941
HAD,146.054
HAD,109.13
HAD,80.95
HAD,99.195
HAD,84.386
HAD,84.68
HAD,93.426
HAD,84.046
HAD,84.313
HAD,92.501
HAD,114.152
HAD,85.909
HAD,85.188
HAD,84.617
GAS,84.979
GAS,118.344
GAS,83.427
GAS,121.779
GAS,82.83
GAS,115.416
GAS,82.404
GAS,119.277
GAS,82.514
GAS,105.391
GAS,82.774
GAS,126.352
GAS,82.167
PER,118.806
ANT,121.806
ANT,96.825
ANT,81.426
ANT,121.376
ANT,100.591
ANT,80.801
ANT,101.473
ANT,80.227
ANT,135.143
ANT,112.545
ANT,79.943
ANT,131.386
ANT,84.65
ANT,84.194
ANT,84.089
ANT,84.045
ANT,84.053
ANT,84.024
ANT,83.756
ANT,83.712
ANT,83.689
ANT,84.61
ANT,88.659
ANT,84.424
ANT,84.89
ANT,144.955
ALO,130.778
ALO,108.744
ALO,85.883
ALO,111.854
ALO,85.552
ALO,112.933
ALO,84.939
ALO,116.633
ALO,105.175
ALO,111.908
ALO,125.677
ALO,116.038
ALO,84.662
ALO,100.891
LEC,128.422
LEC,110.132
