Driver,LapTime
NOR,101.411
NOR,84.906
NOR,84.391
VER,124.309
VER,104.573
VER,115.581
VER,82.92
VER,82.305
VER,129.341
VER,97.97
VER,82.307
VER,105.58
VER,81.403
VER,103.147
VER,80.908
VER,133.564
VER,111.234
VER,80.789
VER,102.63
VER,85.753
VER,84.846
VER,84.843
VER,84.894
VER,84.621
BOR,125.572
BOR,96.091
BOR,84.332
BOR,108.334
BOR,82.802
BOR,117.702
BOR,108.424
BOR,117.562
BOR,82.826
BOR,105.683
BOR,82.245
BOR,121.364
BOR,81.696
BOR,121.843
BOR,115.773
BOR,85.242
BOR,85.384
BOR,85.102
HAD,129.144
HAD,135.787
HAD,110.429
HAD,84.147
HAD,140.85
HAD,82.9
HAD,81.888
HAD,149.235
HAD,113.861
HAD,81.46
HAD,112.217
HAD,81.087
HAD,123.207
HAD,116.251
HAD,85.276
HAD,85.702
HAD,84.879
HAD,85.112
GAS,125.377
GAS,122.316
GAS,88.397
GAS,106.631
GAS,86.13
GAS,122.577
GAS,85.477
GAS,121.103
GAS,104.567
GAS,85.499
GAS,118.288
GAS,104.902
GAS,115.639
GAS,85.386
GAS,123.201
GAS,105.499
GAS,84.794
GAS,120.222
GAS,102.365
GAS,124.763
GAS,114.319
GAS,84.271
GAS,118.898
GAS,84.035
PER,128.844
PER,90.437
PER,119.128
PER,87.407
PER,107.583
PER,86.132
PER,104.19
PER,84.62
PER,114.585
PER,136.984
PER,127.152
ANT,123.516
ANT,84.363
ANT,111.05
ANT,82.812
ANT,123.07
ANT,82.495
ANT,138.477
ANT,112.701
ANT,113.635
ANT,106.772
ANT,81.376
ANT,138.506
ANT,126.245
ANT,91.368
ANT,84.991
ANT,84.301
ANT,84.181
ANT,107.88
ANT,145.106
LEC,131.323
LEC,132.77
LEC,91.362
LEC,84.176
LEC,109.737
LEC,82.322
LEC,115.578
LEC,82.08
LEC,101.914
LEC,81.635
LEC,112.299
LEC,99.296
LEC,102.789
LEC,81.227
LEC,104.56
LEC,107.887
LEC,80.829
LEC,125.205
LEC,142.251
LEC,98.037
LEC,80.96
LEC,108.032
LEC,109.995
LEC,93.586
LEC,82.452
LEC,103.175
LEC,94.189
LEC,80.267
LEC,112.678
STR,110.334
ALB,147.461
ALB,130.215
ALB,124.08
ALB,89.23
ALB,87.316
ALB,106.084
ALB,84.436
ALB,112.123
ALB,85.063
ALB,121.34
ALB,84.243
ALB,114.321
ALB,83.67
ALB,109.973
ALB,83.144
ALB,113.206
ALB,83.663
ALB,106.161
ALB,83.13
ALB,117.874
ALB,103.661
ALB,104.671
HUL,116.443
HUL,85.935
HUL,110.302
HUL,83.555
HUL,127.205
HUL,100.144
HUL,83.014
HUL,103.624
HUL,82.462
HUL,112.777
HUL,81.969
HUL,132.97
HUL,122.555
HUL,124.698
HUL,113.475
LAW,130.079
LAW,118.73
LAW,109.192
LAW,85.538
LAW,117.045
LAW,83.993
LAW,120.628
LAW,83.153
LAW,125.71
LAW,83.495
LAW,110.713
LAW,82.613
LAW,116.947
LAW,87.439
LAW,86.563
LAW,86.088
LAW,86.168
LAW,87.134
LAW,87.067
LAW,111.428
LAW,89.789
LAW,124.074
LAW,111.43
LAW,99.002
OCO,94.589
OCO,109.051
OCO,84.853
OCO,110.36
OCO,93.615
OCO,105.27
OCO,83.879
OCO,112.521
OCO,83.312
OCO,113.563
OCO,82.997
OCO,109.974
OCO,82.794
OCO,107.42
OCO,82.556
OCO,116.508
OCO,83.711
OCO,100.715
OCO,82.248
OCO,116.432
OCO,133.626
OCO,82.161
LIN,120.536
LIN,86.804
LIN,103.81
LIN,84.823
LIN,103.364
LIN,83.667
LIN,107.892
LIN,82.799
LIN,106.416
LIN,82.587
LIN,105.191
LIN,117.486
LIN,113.069
LIN,99.943
LIN,81.372
LIN,114.326
LIN,81.313
LIN,107.309
COL,125.448
COL,116.228
COL,87.466
COL,110.894
COL,85.819
COL,103.487
COL,85.654
COL,87.89
COL,84.446
COL,127.81
COL,104.9
COL,85.491
COL,121.695
COL,83.325
COL,140.362
COL,110.403
COL,90.433
COL,88.019
COL,87.097
COL,87.007
COL,86.929
HAM,121.722
HAM,102.82
HAM,107.519
HAM,102.28
HAM,83.813
HAM,115.184
HAM,83.032
HAM,117.384
HAM,82.692
HAM,126.428
HAM,81.966
HAM,115.106
HAM,81.698
HAM,108.438
HAM,105.147
HAM,109.874
HAM,81.295
HAM,128.01
HAM,81.162
HAM,148.892
HAM,103.234
HAM,80.736
HAM,119.842
HAM,90.97
HAM,83.446
HAM,84.79
SAI,108.209
SAI,85.677
SAI,100.792
SAI,83.808
SAI,106.832
SAI,83.629
SAI,107.157
SAI,98.218
SAI,92.482
SAI,94.237
SAI,82.827
SAI,107.756
SAI,83.141
SAI,108.257
SAI,82.638
SAI,121.72
SAI,102.672
SAI,82.323
SAI,149.548
SAI,86.805
SAI,87.405
SAI,86.258
SAI,85.76
SAI,85.566
SAI,85.811
RUS,111.21
RUS,86.483
RUS,118.425
RUS,85.178
RUS,113.619
RUS,83.878
RUS,114.26
RUS,82.706
RUS,107.844
RUS,128.799
RUS,82.117
RUS,139.408
RUS,115.836
RUS,81.371
RUS,97.157
RUS,85.205
RUS,84.43
RUS,84.293
RUS,101.375
RUS,119.925
RUS,148.431
BOT,118.679
BOT,89.969
BOT,104.625
BOT,111.943
BOT,86.071
BOT,112.7
BOT,85.459
BOT,106.094
BOT,84.986
BOT,135.692
BOT,107.663
BOT,95.752
BOT,84.835
BOT,119.451
BOT,133.993
BOT,84.671
BOT,120.761
BOT,85.47
BOT,123.289
BOT,84.022
BOT,132.93
PIA,94.777
PIA,103.736
PIA,84.658
PIA,102.063
PIA,82.402
PIA,106.167
PIA,81.955
PIA,127.121
PIA,81.938
PIA,105.25
PIA,81.724
PIA,128.232
PIA,105.198
PIA,81.342
PIA,86.303
BEA,116.275
BEA,108.461
BEA,86.733
BEA,117.459
BEA,84.998
BEA,124.764
BEA,84.506
BEA,133.267
BEA,83.741
BEA,122.892
BEA,83.095
BEA,126.651
BEA,83.153
BEA,125.995
BEA,118.46
BEA,105.352
BEA,102.15
BEA,82.682
BEA,147.404
BEA,100.513
